,gameId,playId,specialTeamsResult,hangTime,playDirection,punt_position_x,punt_position_y,away_player_1,home_player_1,away_player_2,home_player_2,away_player_3,home_player_3,away_player_4,home_player_4,away_player_5,home_player_5,away_player_6,home_player_6,away_player_7,home_player_7,away_player_8,home_player_8,away_player_9,home_player_9,away_player_10,home_player_10,away_player_11,home_player_11,field_position_x,field_position_y,tackle_position_x,tackle_position_y,yards_gained
544,2018121604,330,Return,4.68,right,22.46,29.36,"(74.95, 8.61)","(65.55, 12.16)","(58.28, 13.21)","(34.44, 22.29)","(50.01, 8.79)","(54.76, 11.54)","(65.89, 11.67)","(62.7, 24.3)","(71.58, 19.92)","(69.25, 4.19)","(69.62, 4.89)","(58.67, 14.17)","(63.39, 21.06)","(71.49, 21.28)","(67.82, 6.55)","(65.79, 19.47)","(45.29, 12.81)","(53.45, 30.68)","(47.83, 16.38)","(50.38, 14.13)","(71.98, 25.7)","(52.5, 7.14)",74.62,8.32,75.57,11.47,-0.9499999999999886
545,2018121604,3921,Return,3.54,left,99.62,23.1,"(49.51, 10.75)","(69.3, 14.36)","(72.16, 6.94)","(90.62, 16.79)","(88.91, 15.96)","(62.23, 17.44)","(61.9, 9.85)","(68.98, 11.69)","(57.65, 21.64)","(66.86, 23.36)","(56.11, 18.52)","(67.82, 18.74)","(86.62, 19.88)","(56.3, 16.14)","(77.95, 13.71)","(62.0, 2.8)","(64.27, 4.16)","(76.57, 16.37)","(64.3, 16.13)","(71.55, 6.05)","(61.38, 3.3)","(68.96, 33.01)",50.53,10.73,58.58,7.02,8.049999999999997
546,2018121606,855,Return,4.08,left,93.58,26.45,"(64.37, 12.47)","(56.89, 16.29)","(55.16, 9.44)","(70.61, 31.75)","(40.59, 5.15)","(54.93, 8.31)","(82.9, 22.73)","(53.65, 18.04)","(73.38, 22.26)","(65.92, 12.0)","(47.59, 3.85)","(64.24, 7.67)","(58.53, 18.54)","(59.82, 17.12)","(63.9, 24.6)","(85.83, 27.57)","(65.57, 19.34)","(65.43, 18.48)","(61.11, 17.94)","(48.82, 2.26)","(48.34, 2.55)","(57.69, 18.98)",41.27,4.92,45.46,4.0,4.189999999999998
547,2018121606,1029,Return,4.41,right,29.06,24.35,"(37.93, 25.57)","(30.11, 36.72)","(57.08, 24.55)","(39.86, 24.08)","(58.83, 20.24)","(43.74, 31.26)","(49.92, 19.79)","(51.0, 25.81)","(54.54, 11.48)","(33.85, 29.66)","(79.03, 17.33)","(86.39, 10.62)","(55.16, 17.49)","(43.31, 35.78)","(46.95, 27.95)","(80.98, 11.63)","(60.2, 12.45)","(77.73, 21.48)","(83.72, 9.97)","(44.77, 26.16)","(52.6, 29.25)","(38.64, 31.65)",85.79,10.55,79.24,9.88,6.550000000000011
548,2018121606,2639,Return,4.44,left,87.51,27.37,"(66.5, 1.89)","(46.8, 23.29)","(52.44, 15.34)","(53.15, 32.8)","(35.33, 18.21)","(41.76, 19.48)","(19.3, 22.21)","(50.53, 25.8)","(76.46, 20.42)","(52.26, 16.94)","(29.64, 9.94)","(66.13, 1.11)","(51.88, 21.17)","(47.04, 21.26)","(48.06, 30.46)","(77.38, 28.62)","(49.25, 23.6)","(49.18, 27.42)","(49.42, 18.7)","(28.74, 10.67)","(33.05, 12.26)","(47.73, 28.72)",19.86,22.01,24.82,0.15,4.960000000000001
549,2018121606,2859,Return,4.5,right,34.1,29.98,"(50.64, 25.89)","(60.2, 20.06)","(66.29, 35.11)","(69.15, 24.62)","(59.59, 19.28)","(64.52, 33.47)","(63.61, 17.89)","(92.89, 16.08)","(72.42, 17.62)","(71.57, 19.03)","(83.02, 28.79)","(98.7, 17.57)","(64.56, 13.99)","(66.25, 11.1)","(75.97, 31.75)","(92.03, 17.4)","(66.71, 10.12)","(81.41, 32.14)","(71.13, 26.79)","(70.69, 30.73)","(92.29, 16.95)","(63.13, 18.83)",97.81,17.71,98.6,22.08,-0.789999999999992
550,2018121607,692,Return,4.58,right,25.19,30.79,"(66.54, 38.25)","(87.32, 41.4)","(61.08, 44.17)","(73.27, 27.72)","(79.61, 40.81)","(72.42, 38.23)","(64.07, 22.8)","(40.53, 37.63)","(63.19, 42.43)","(69.14, 29.31)","(57.84, 33.5)","(50.43, 36.46)","(54.87, 36.5)","(58.65, 40.21)","(39.02, 35.07)","(64.22, 23.52)","(55.06, 27.94)","(63.43, 39.52)","(65.31, 35.45)","(44.68, 34.22)","(73.68, 29.02)","(80.31, 40.34)",86.35,41.1,80.43,34.76,5.9199999999999875
551,2018121607,2353,Return,5.0,left,90.89,23.32,"(42.33, 20.57)","(19.68, 17.75)","(50.87, 14.09)","(39.04, 29.39)","(35.48, 25.1)","(46.9, 28.41)","(55.16, 37.88)","(69.07, 14.7)","(50.72, 18.49)","(43.79, 32.82)","(47.18, 24.62)","(33.65, 9.04)","(44.37, 26.52)","(47.22, 21.57)","(74.78, 22.11)","(52.05, 11.68)","(39.71, 26.63)","(51.82, 9.22)","(51.32, 8.1)","(50.94, 17.82)","(33.51, 11.22)","(35.19, 11.94)",19.91,17.77,87.17,20.41,67.26
552,2018121607,2545,Return,4.17,left,98.78,23.06,"(60.66, 17.33)","(28.67, 10.1)","(65.96, 9.49)","(54.36, 39.21)","(52.81, 39.35)","(49.43, 10.05)","(69.29, 33.87)","(81.63, 25.22)","(67.72, 13.63)","(60.25, 18.84)","(61.26, 21.88)","(51.98, 38.94)","(62.59, 10.42)","(63.16, 15.16)","(88.31, 16.95)","(69.53, 32.74)","(65.47, 20.35)","(60.78, 27.75)","(62.62, 12.17)","(66.75, 23.33)","(44.05, 6.49)","(44.44, 7.64)",30.45,10.12,41.23,33.55,10.779999999999998
553,2018121607,2893,Return,3.99,left,99.94,23.51,"(79.5, 23.86)","(47.02, 19.52)","(70.69, 3.72)","(54.88, 36.84)","(56.17, 33.5)","(57.08, 32.87)","(75.8, 28.98)","(83.0, 13.72)","(71.5, 8.67)","(60.31, 16.37)","(65.33, 24.08)","(81.41, 15.19)","(59.72, 19.76)","(64.43, 20.79)","(87.76, 23.22)","(71.26, 4.4)","(55.37, 21.09)","(68.65, 12.88)","(68.81, 14.79)","(70.47, 7.78)","(81.05, 14.41)","(79.73, 14.6)",48.12,19.43,58.35,12.68,10.230000000000004
554,2018121608,1815,Return,3.93,left,102.99,22.31,"(70.94, 4.78)","(62.13, 19.74)","(59.71, 17.27)","(69.76, 7.0)","(54.99, 26.81)","(59.63, 16.62)","(65.46, 18.3)","(55.18, 9.37)","(59.59, 11.68)","(71.95, 31.2)","(76.31, 21.93)","(74.4, 26.42)","(57.3, 7.23)","(90.06, 24.38)","(42.01, 18.78)","(54.68, 27.66)","(71.51, 30.23)","(61.06, 11.43)","(53.71, 7.8)","(64.23, 19.29)","(73.53, 22.65)","(71.8, 32.53)",43.07,18.51,49.09,8.02,6.020000000000003
555,2018121608,2070,Return,4.0,right,49.24,23.88,"(54.14, 20.38)","(61.22, 14.13)","(72.98, 38.63)","(70.25, 23.62)","(70.03, 22.75)","(91.64, 20.32)","(76.53, 20.48)","(65.34, 18.48)","(84.25, 25.68)","(76.48, 29.46)","(68.75, 23.08)","(74.28, 15.72)","(82.34, 27.29)","(55.87, 34.15)","(75.94, 30.09)","(75.0, 17.22)","(71.51, 30.02)","(91.79, 26.29)","(90.24, 21.97)","(72.96, 37.25)","(80.99, 21.71)","(76.26, 30.04)",89.6,26.61,90.08,31.4,-0.480000000000004
556,2018121608,2915,Return,4.23,left,79.18,30.69,"(72.69, 33.09)","(45.59, 32.86)","(46.47, 30.03)","(44.18, 52.6)","(40.48, 34.76)","(48.67, 24.56)","(38.46, 27.69)","(37.79, 35.97)","(48.57, 48.37)","(45.26, 51.87)","(45.43, 33.98)","(48.42, 47.71)","(37.06, 36.4)","(46.92, 29.45)","(37.56, 31.23)","(36.04, 25.83)","(47.82, 20.87)","(27.84, 30.79)","(43.72, 26.08)","(49.98, 23.06)","(44.92, 53.01)","(52.06, 22.98)",28.7,30.49,24.68,19.37,-4.02
557,2018121608,3377,Return,4.51,right,32.44,26.28,"(44.15, 21.21)","(65.59, 12.46)","(65.69, 24.84)","(69.89, 32.0)","(65.92, 14.72)","(71.58, 24.58)","(77.03, 14.41)","(67.28, 13.42)","(74.03, 13.98)","(80.79, 9.09)","(78.63, 21.96)","(73.29, 13.45)","(69.54, 11.62)","(61.01, 22.0)","(79.38, 23.58)","(80.7, 10.95)","(74.55, 24.42)","(98.96, 13.6)","(71.32, 33.97)","(66.37, 32.66)","(88.75, 9.24)","(82.3, 8.23)",98.54,13.27,93.94,3.31,4.6000000000000085
558,2018121609,2269,Return,4.48,right,27.95,22.51,"(85.89, 2.21)","(43.58, 14.89)","(62.07, 11.12)","(61.59, 14.92)","(62.62, 13.32)","(58.84, 31.25)","(69.53, 11.28)","(91.04, 2.59)","(66.81, 15.92)","(60.04, 22.37)","(45.32, 18.46)","(67.8, 16.62)","(61.55, 22.25)","(65.14, 15.52)","(63.92, 12.21)","(84.15, 1.58)","(66.23, 12.12)","(69.63, 12.14)","(27.88, 21.9)","(64.02, 13.11)","(56.34, 30.49)","(76.28, 12.83)",90.44,2.11,80.46,8.19,9.980000000000004
559,2018121609,2618,Return,4.59,right,32.07,29.36,"(80.67, 23.14)","(60.27, 17.75)","(75.52, 28.79)","(72.58, 29.78)","(71.62, 32.96)","(67.79, 33.34)","(62.83, 51.03)","(94.32, 37.23)","(66.8, 40.7)","(62.79, 48.2)","(61.18, 15.01)","(64.04, 50.2)","(63.65, 48.82)","(70.22, 27.73)","(70.85, 26.98)","(80.64, 24.02)","(70.95, 40.92)","(63.4, 49.51)","(50.03, 31.2)","(65.83, 38.82)","(68.28, 37.23)","(81.0, 32.86)",94.34,37.73,93.91,42.01,0.4300000000000068
560,2018121609,4205,Return,4.37,right,20.67,27.78,"(64.14, 4.91)","(56.58, 20.93)","(51.6, 24.58)","(51.07, 6.57)","(80.54, 14.19)","(56.79, 11.55)","(51.23, 9.06)","(23.83, 20.51)","(45.79, 31.58)","(59.81, 24.54)","(56.25, 24.16)","(48.79, 34.67)","(43.51, 34.42)","(59.76, 16.43)","(54.49, 32.15)","(63.08, 4.21)","(64.37, 3.27)","(55.02, 39.28)","(55.45, 13.26)","(43.44, 28.32)","(60.1, 19.24)","(53.33, 30.61)",79.85,14.74,71.52,23.03,8.329999999999998
561,2018121611,126,Return,4.58,left,96.33,29.72,"(22.17, 20.29)","(34.35, 14.23)","(56.5, 12.99)","(81.6, 21.99)","(60.21, 10.74)","(78.45, 28.69)","(36.3, 14.02)","(59.63, 11.91)","(58.54, 12.39)","(61.21, 20.76)","(49.03, 29.74)","(40.03, 29.02)","(81.92, 16.85)","(59.68, 31.17)","(68.39, 29.92)","(62.83, 24.75)","(72.1, 17.35)","(58.03, 27.11)","(59.11, 18.67)","(55.88, 13.86)","(41.96, 7.5)","(70.96, 18.36)",23.87,20.63,32.83,2.94,8.959999999999997
562,2018121611,2264,Return,4.65,right,37.74,23.21,"(65.02, 23.74)","(91.05, 28.96)","(84.33, 31.53)","(64.51, 25.51)","(60.12, 26.56)","(68.27, 33.14)","(89.24, 21.61)","(86.1, 23.69)","(68.97, 38.38)","(59.7, 25.41)","(77.47, 35.75)","(71.41, 25.81)","(91.61, 29.91)","(82.76, 29.0)","(66.89, 18.16)","(99.19, 27.63)","(57.66, 24.84)","(65.34, 24.94)","(73.31, 24.5)","(74.97, 19.63)","(77.51, 18.64)","(64.81, 35.83)",98.63,27.63,104.98,36.71,-6.3500000000000085
563,2018121611,4369,Return,4.81,left,105.39,23.35,"(70.38, 35.56)","(47.42, 35.43)","(57.03, 22.36)","(80.81, 20.19)","(63.17, 30.27)","(64.05, 19.68)","(46.51, 35.72)","(57.33, 3.72)","(74.85, 14.4)","(56.2, 3.57)","(63.58, 21.68)","(58.08, 21.13)","(56.32, 2.8)","(58.74, 18.29)","(75.4, 34.11)","(43.49, 34.27)","(82.55, 29.36)","(70.06, 32.13)","(60.17, 29.17)","(59.25, 30.3)","(59.32, 34.44)","(73.77, 14.07)",44.28,34.0,45.79,35.86,1.509999999999998
564,2018121700,1445,Return,4.22,left,86.87,29.05,"(69.0, 24.82)","(55.03, 37.51)","(42.44, 27.55)","(41.44, 43.03)","(45.61, 31.96)","(54.62, 33.76)","(85.42, 27.52)","(44.05, 50.92)","(44.58, 50.28)","(80.34, 21.33)","(73.75, 34.87)","(57.13, 42.62)","(63.21, 40.64)","(55.17, 28.8)","(20.67, 44.45)","(61.96, 24.43)","(49.94, 37.29)","(42.13, 26.74)","(70.62, 44.02)","(74.67, 29.82)","(44.56, 48.08)","(50.83, 38.57)",21.37,43.84,32.11,24.25,10.739999999999998
565,2018121700,2302,Return,4.61,right,39.55,26.75,"(52.95, 19.5)","(79.38, 15.21)","(69.45, 12.89)","(59.8, 14.46)","(85.93, 10.37)","(93.6, 1.27)","(81.26, 17.18)","(58.56, 17.19)","(73.63, 17.71)","(79.16, 6.62)","(56.45, 16.99)","(78.79, 12.79)","(68.3, 16.05)","(70.53, 20.32)","(81.03, 14.89)","(69.87, 16.21)","(70.62, 21.98)","(75.44, 3.0)","(71.33, 6.04)","(71.08, 7.18)","(81.19, 2.83)","(82.47, 21.9)",93.32,1.53,92.68,0.23,0.6399999999999864
566,2018121700,2417,Return,4.59,left,105.7,27.22,"(67.14, 26.07)","(93.86, 24.07)","(58.02, 6.92)","(58.14, 11.33)","(60.52, 12.74)","(65.2, 25.53)","(96.82, 27.46)","(56.95, 5.99)","(78.64, 22.64)","(99.22, 18.11)","(96.95, 29.42)","(83.03, 17.04)","(73.4, 18.64)","(72.51, 15.67)","(44.56, 8.11)","(78.15, 20.74)","(63.37, 21.65)","(93.73, 25.56)","(86.0, 18.06)","(63.58, 19.83)","(74.35, 33.42)","(59.47, 16.44)",45.87,8.07,43.41,12.55,-2.460000000000001
567,2018122200,2047,Return,4.23,right,13.17,22.36,"(29.38, 19.38)","(33.82, 22.66)","(55.1, 21.41)","(53.09, 19.44)","(42.88, 13.31)","(42.22, 13.05)","(51.08, 15.59)","(63.17, 15.52)","(66.11, 11.67)","(30.58, 10.14)","(34.88, 24.34)","(40.97, 0.96)","(44.15, 27.16)","(77.3, 8.13)","(30.44, 8.96)","(43.6, 15.67)","(52.15, 18.13)","(24.08, 12.24)","(46.11, 16.18)","(38.93, 1.65)","(41.44, -0.13)","(54.75, 6.56)",77.91,8.26,62.79,3.4,15.119999999999997
568,2018122201,1205,Return,4.21,right,19.7,24.1,"(40.8, 26.4)","(26.98, 30.29)","(76.7, 28.15)","(27.72, 29.61)","(45.04, 36.62)","(35.44, 21.0)","(27.59, 28.62)","(59.15, 21.04)","(70.21, 27.47)","(34.18, 36.71)","(32.2, 19.63)","(49.56, 32.88)","(57.57, 19.94)","(30.2, 28.88)","(45.54, 18.52)","(29.32, 28.74)","(70.07, 38.71)","(52.59, 17.57)","(31.44, 28.17)","(70.91, 35.83)","(46.41, 28.8)","(74.71, 27.36)",76.65,28.11,58.2,35.91,18.450000000000003
569,2018122201,2554,Return,3.66,right,29.18,24.07,"(62.39, 15.54)","(29.24, 26.51)","(75.67, 34.33)","(48.55, 23.83)","(56.25, 12.84)","(62.72, 23.83)","(38.84, 18.67)","(58.75, 26.12)","(63.96, 10.92)","(56.34, 40.05)","(58.3, 19.93)","(60.44, 37.32)","(51.62, 18.88)","(64.11, 28.63)","(70.37, 48.05)","(51.47, 20.93)","(68.13, 48.0)","(57.98, 17.94)","(63.5, 20.27)","(67.24, 47.82)","(62.77, 28.22)","(60.54, 15.48)",75.13,33.93,77.95,19.63,-2.8200000000000074
570,2018122201,3278,Return,4.39,right,28.51,29.09,"(38.84, 29.41)","(81.37, 48.29)","(67.14, 30.46)","(67.8, 30.08)","(65.37, 36.94)","(68.75, 37.02)","(53.06, 13.19)","(68.56, 32.85)","(81.65, 32.43)","(69.13, 28.06)","(81.38, 45.42)","(59.99, 17.97)","(60.3, 16.29)","(92.77, 34.3)","(64.69, 40.91)","(53.85, 14.66)","(69.35, 38.99)","(80.76, 31.86)","(71.03, 26.18)","(51.58, 29.99)","(71.19, 34.73)","(63.52, 37.2)",91.93,34.6,84.43,29.24,7.5
571,2018122201,3686,Return,3.9,right,5.95,23.61,"(13.88, 19.48)","(48.71, 22.83)","(46.21, 24.04)","(21.96, 27.33)","(44.76, 22.42)","(24.6, 35.44)","(32.79, 7.9)","(47.75, 27.61)","(50.8, 3.77)","(39.41, 21.0)","(47.26, 23.55)","(37.52, 15.68)","(38.42, 12.7)","(72.25, 26.23)","(30.04, 28.54)","(50.05, 5.25)","(25.65, 39.27)","(50.4, 4.46)","(40.75, 17.54)","(26.51, 21.92)","(47.87, 29.04)","(29.72, 30.8)",71.98,26.47,48.47,24.24,23.510000000000005
572,2018122300,133,Return,4.58,left,85.92,29.3,"(59.9, 36.58)","(42.89, 30.69)","(53.45, 16.7)","(59.98, 41.81)","(36.81, 39.03)","(35.57, 35.74)","(36.36, 35.53)","(47.71, 27.91)","(38.16, 25.07)","(38.65, 24.24)","(48.88, 23.16)","(71.04, 28.08)","(60.69, 40.85)","(48.46, 22.16)","(43.53, 29.86)","(43.93, 26.88)","(52.21, 19.62)","(48.48, 17.25)","(38.62, 27.8)","(57.7, 37.39)","(35.15, 25.91)","(52.1, 18.57)",35.96,25.79,34.48,24.15,-1.480000000000004
573,2018122300,1235,Return,3.35,left,94.34,23.81,"(40.1, 21.01)","(65.1, 31.74)","(51.89, 21.14)","(39.95, 29.89)","(47.29, 29.44)","(47.78, 29.1)","(38.79, 29.67)","(46.5, 36.93)","(61.49, 37.8)","(34.06, 23.16)","(52.11, 27.57)","(48.49, 4.76)","(71.38, 23.85)","(43.09, 29.05)","(75.15, 26.8)","(75.43, 25.43)","(48.5, 12.51)","(52.64, 33.75)","(44.82, 29.44)","(48.53, 13.16)","(53.72, 33.6)","(53.32, 19.42)",34.4,23.12,31.44,-0.37,-2.9599999999999973
574,2018122300,3761,Return,4.83,left,113.79,23.59,"(64.91, 21.88)","(100.04, 19.77)","(71.58, 22.19)","(62.49, 28.16)","(89.0, 28.74)","(69.84, 37.43)","(59.89, 37.45)","(60.38, 43.48)","(61.63, 28.6)","(52.7, 27.6)","(89.19, 10.56)","(61.68, 18.24)","(73.28, 31.34)","(66.54, 21.85)","(91.93, 25.95)","(89.7, 29.46)","(70.23, 38.59)","(71.16, 34.22)","(78.42, 14.91)","(78.97, 14.43)","(71.35, 37.45)","(73.31, 21.48)",53.43,27.35,55.88,22.15,2.450000000000003
575,2018122302,813,Return,3.56,left,88.42,22.58,"(60.12, 34.56)","(70.02, 26.67)","(70.76, 30.01)","(65.09, 18.37)","(67.61, 34.63)","(52.19, 23.69)","(47.79, 22.68)","(58.94, 34.15)","(42.47, 36.39)","(60.18, 21.77)","(71.75, 37.21)","(71.13, 36.17)","(47.33, 47.87)","(73.3, 35.79)","(52.17, 21.98)","(82.45, 24.86)","(60.49, 37.17)","(63.04, 36.16)","(48.77, 45.57)","(61.77, 24.99)","(68.69, 34.89)","(49.95, 45.03)",42.38,36.46,51.35,38.04,8.969999999999999
576,2018122302,1832,Return,4.53,right,32.02,25.67,"(67.4, 22.66)","(66.01, 34.91)","(60.13, 17.57)","(55.5, 39.64)","(69.34, 22.55)","(55.35, 10.7)","(85.03, 46.68)","(69.08, 25.92)","(92.1, 41.7)","(67.42, 42.54)","(51.5, 18.52)","(74.65, 36.1)","(72.65, 31.0)","(71.19, 37.1)","(83.41, 46.68)","(42.99, 30.56)","(57.29, 9.36)","(84.48, 47.11)","(56.06, 11.39)","(70.9, 25.72)","(74.36, 34.89)","(71.93, 31.61)",92.46,42.07,48.01,3.34,44.449999999999996
577,2018122302,2605,Return,4.51,right,20.99,29.28,"(66.51, 17.69)","(58.88, 18.66)","(50.46, 22.28)","(66.88, 29.47)","(39.7, 21.8)","(68.86, 13.23)","(78.69, 12.93)","(52.2, 31.3)","(81.26, 13.47)","(51.08, 17.85)","(51.28, 33.68)","(56.65, 23.57)","(73.3, 12.25)","(33.16, 26.41)","(66.31, 30.47)","(78.07, 12.26)","(68.03, 19.06)","(39.72, 17.07)","(69.05, 20.53)","(53.38, 31.46)","(51.44, 35.71)","(71.29, 17.93)",81.06,13.29,91.54,41.79,-10.480000000000004
578,2018122302,2717,Return,3.62,left,81.48,30.64,"(65.06, 22.92)","(35.43, 33.46)","(67.75, 39.08)","(64.94, 30.71)","(78.14, 32.64)","(78.33, 28.09)","(64.38, 35.71)","(52.97, 30.12)","(53.92, 30.84)","(77.93, 32.1)","(53.06, 20.05)","(68.9, 28.36)","(55.73, 30.89)","(64.27, 25.59)","(79.14, 34.76)","(40.57, 39.55)","(39.57, 36.93)","(63.31, 32.88)","(38.59, 23.98)","(40.52, 23.45)","(69.98, 35.21)","(71.75, 34.91)",35.59,33.12,38.09,27.98,2.5
579,2018122304,966,Return,4.13,right,13.15,26.73,"(42.95, 25.4)","(50.47, 25.41)","(40.66, 38.54)","(41.84, 27.61)","(47.25, 12.58)","(48.88, 15.02)","(80.33, 15.24)","(42.4, 9.27)","(44.7, 12.03)","(23.26, 29.15)","(44.54, 28.43)","(41.15, 23.23)","(48.73, 15.78)","(39.92, 40.96)","(46.6, 20.79)","(45.01, 27.56)","(42.76, 30.5)","(46.68, 11.46)","(44.36, 9.14)","(48.49, 28.03)","(43.66, 28.14)","(47.06, 19.71)",78.35,15.48,72.44,17.54,5.909999999999997
580,2018122304,2599,Return,4.32,right,29.59,29.52,"(64.32, 18.59)","(43.89, 15.66)","(66.98, 24.16)","(57.36, 17.87)","(61.16, 35.98)","(91.87, 20.2)","(44.99, 25.87)","(54.98, 16.92)","(73.26, 10.11)","(79.52, 18.29)","(56.88, 22.38)","(71.0, 10.13)","(65.32, 16.42)","(54.26, 15.89)","(48.03, 31.21)","(72.47, 11.4)","(46.36, 14.4)","(79.01, 24.9)","(56.02, 14.02)","(47.35, 13.32)","(79.2, 19.61)","(60.83, 35.18)",90.95,20.16,91.12,18.34,-0.1700000000000017
581,2018122304,3433,Return,4.54,left,87.97,23.95,"(55.06, 20.43)","(70.05, 32.96)","(53.36, 12.52)","(67.96, 32.39)","(52.12, 7.28)","(30.07, 9.78)","(75.01, 24.88)","(58.39, 16.91)","(36.87, 13.22)","(71.66, 32.04)","(62.05, 28.0)","(34.13, 5.23)","(64.59, 23.48)","(43.51, 19.35)","(70.44, 14.72)","(73.64, 30.94)","(46.85, 20.56)","(37.19, 14.9)","(70.46, 32.3)","(32.6, 6.54)","(32.98, 5.74)","(52.22, 8.38)",30.75,9.3,42.4,9.49,11.649999999999999
582,2018122305,651,Return,4.7,left,93.24,23.59,"(45.85, 12.41)","(80.86, 21.98)","(38.51, 13.54)","(52.18, 17.41)","(44.55, 17.65)","(60.33, 4.31)","(44.55, 8.36)","(44.02, 7.26)","(60.99, 5.34)","(59.79, 16.88)","(51.69, 12.04)","(45.45, 12.95)","(75.08, 14.86)","(52.64, 20.7)","(43.87, 18.24)","(57.22, 17.71)","(49.02, 9.08)","(69.1, 28.14)","(60.43, 16.05)","(40.94, 16.2)","(53.37, 19.19)","(49.44, 21.43)",38.69,13.6,39.58,9.91,0.8900000000000006
583,2018122305,743,Return,4.36,right,31.94,23.06,"(77.37, 17.43)","(62.09, 15.31)","(45.22, 20.56)","(73.36, 18.02)","(69.01, 14.98)","(80.13, 12.54)","(70.36, 21.87)","(85.43, 9.14)","(70.32, 13.35)","(83.96, 16.88)","(69.41, 21.09)","(60.87, 30.42)","(68.12, 24.72)","(90.57, 10.73)","(57.08, 36.43)","(63.15, 17.99)","(62.66, 7.64)","(58.45, 36.5)","(88.41, 10.01)","(77.01, 18.6)","(65.17, 10.38)","(68.62, 23.81)",90.31,10.92,83.97,12.37,6.340000000000003
584,2018122305,1209,Return,4.47,left,107.08,26.16,"(59.42, 16.58)","(86.06, 16.71)","(89.08, 22.34)","(59.25, 8.67)","(73.08, 38.04)","(54.04, 27.51)","(60.63, 15.31)","(52.65, 24.46)","(61.77, 21.75)","(54.87, 22.04)","(58.31, 8.42)","(72.73, 36.82)","(67.24, 18.73)","(45.07, 17.97)","(75.32, 7.62)","(67.36, 19.78)","(70.78, 39.06)","(76.12, 8.19)","(51.98, 24.75)","(58.44, 9.5)","(72.73, 31.08)","(60.81, 18.71)",45.69,17.97,53.7,17.23,8.010000000000005
585,2018122306,1779,Return,4.86,left,116.58,27.69,"(78.63, 33.92)","(51.56, 41.77)","(73.42, 35.83)","(74.89, 40.3)","(104.21, 33.73)","(71.53, 33.12)","(82.88, 28.18)","(81.06, 23.68)","(57.62, 43.47)","(85.24, 6.3)","(75.13, 41.49)","(87.78, 17.47)","(86.53, 17.98)","(83.24, 27.73)","(80.71, 43.86)","(62.87, 39.55)","(79.23, 24.89)","(60.85, 46.15)","(84.2, 6.03)","(100.87, 17.67)","(89.47, 45.91)","(80.63, 13.73)",52.95,41.1,63.98,34.91,11.029999999999994
586,2018122307,597,Return,4.52,right,30.35,29.73,"(53.93, 46.23)","(54.64, 22.04)","(51.77, 25.1)","(66.89, 27.67)","(58.71, 24.69)","(53.66, 45.34)","(44.2, 22.48)","(77.42, 10.02)","(54.31, 20.38)","(47.85, 20.14)","(76.41, 9.46)","(67.21, 17.7)","(58.89, 30.88)","(59.27, 29.94)","(67.65, 27.99)","(51.48, 21.21)","(68.23, 18.77)","(86.87, 21.14)","(54.85, 18.45)","(77.65, 26.97)","(77.73, 26.22)","(81.32, 20.06)",86.26,21.28,78.37,22.88,7.890000000000001
587,2018122307,2930,Return,4.55,left,86.71,30.38,"(57.83, 11.98)","(83.92, 29.11)","(57.67, 39.73)","(30.25, 48.01)","(28.87, 49.72)","(48.7, 39.61)","(55.7, 37.65)","(75.25, 27.53)","(74.43, 38.82)","(71.7, 29.6)","(53.91, 43.93)","(55.9, 36.19)","(51.12, 36.82)","(73.36, 29.19)","(46.39, 46.77)","(80.01, 27.09)","(62.02, 30.41)","(20.76, 50.82)","(56.53, 45.24)","(57.82, 13.01)","(60.01, 40.01)","(46.61, 46.05)",21.71,50.51,22.72,49.21,1.009999999999998
588,2018122307,3055,Return,4.06,right,9.54,28.73,"(38.78, 17.17)","(35.65, 28.05)","(44.83, 33.98)","(41.09, 38.43)","(35.78, 40.34)","(46.94, 29.6)","(42.68, 39.16)","(45.2, 31.21)","(42.42, 34.36)","(34.64, 42.07)","(51.88, 53.07)","(24.78, 27.72)","(70.66, 31.49)","(31.27, 19.17)","(47.95, 25.24)","(49.89, 23.06)","(24.85, 34.48)","(42.95, 32.81)","(50.46, 50.61)","(59.63, 24.58)","(55.77, 25.84)","(52.14, 54.68)",70.78,30.8,63.22,53.3,7.560000000000002
589,2018122307,3780,Return,4.41,right,24.62,23.5,"(46.91, 32.96)","(58.34, 16.03)","(44.98, 27.38)","(70.97, 21.05)","(63.25, 0.17)","(61.48, 1.39)","(53.96, 16.39)","(45.34, 16.73)","(38.11, 20.66)","(62.13, 17.73)","(60.94, 13.44)","(47.16, 23.98)","(47.38, 19.46)","(39.17, 25.82)","(70.04, 29.25)","(35.44, 19.13)","(44.77, 25.65)","(88.75, 12.35)","(64.5, 18.11)","(68.52, 29.31)","(52.78, 17.56)","(63.25, 1.9)",85.3,12.69,77.51,10.36,7.789999999999992
